id,date,user,pc,url,activity,content
{X7D7-X5BI31YY-7410SLYJ},01/02/2010 14:33:04,MJA2380,PC-2940,http://elance.com/Keith_Miller_with_the_Australian_cricket_team_in_England_in_1948/strathaird/Evtug_junyrryrpgvba222936282.html/XUNJQPA1.zip,WWW Download,"50-4B-03-04-14 Lieutenant Isaac Butterfield led an advance force that arrived at The Cedars on April 26 and began construction of a wooden stockade fort, fortifying it with two four-pound cannons. In his court martial, the judges concluded this claim was suspect. Pointing out that Lad had just chased off a trespasser from the Place, he fiercely argues that his dogs are his home's best protection. One afternoon, the mother sits the child near the lake, then leaves her to go meet the Master and Mistress, who are returning from town."
{E9U2-A2ER97QM-1759FLNS},01/02/2010 11:10:37,JZE2902,PC-8858,http://networksolutions.com/Fauna_of_Puerto_Rico/desecheo/Anafraf_Senz_rkcrqvgvbaJvyyvnz_bs_Gler1801123781.htm,WWW Visit,"Should the ship founder, a possibility which Nansen thought very unlikely, the party would camp on a floe and allow itself to be carried towards safety. Nansen's hope was to find open water to 80? north latitude and then enter the pack; however, on 20 September ice was sighted just south of 78?. William's family probably originated in either France or Italy, since he was very familiar with both countries. The 13th-century continuators claim that Heraclius excommunicated William in 1183, but it is unknown why Heraclius would have done this."
{S3Y2-E4FQ01PY-4254MILD},01/02/2010 12:56:38,KPS3882,PC-9504,http://wikimedia.org/Wood_Siding_railway_station/quainton/Arvy_Unzvygba_SnveyrlEnz_Anenlna1586861959.html,WWW Visit,"Narayan was allowed sporadic solo performances on AIR and began to consider a solo career. Derived from paltas are lengthy note patterns called tans, which contain characteristic ""melodic shapes"" and are used by Narayan for fast playing. The most acute problem at this time was a shortage of atebrin. Fairley decided to establish a unit in Cairns to investigate malaria."
{I1T0-Z0YW79OO-6757LVHZ},01/03/2010 08:13:17,HHF1995,PC-4472,http://disney.go.com/El_Seor_Presidente/asturiass/Ybaqba_Arpebcbyvf_PbzcnalZvaarfbgn1210523578.php,WWW Visit,"The LNC had anticipated handling between 10,000-50,000 burials per year, but the number never rose above 4,100 per year, and in its first 150 years of operations only 231,730 burials had been conducted. While some parishes in London did arrange for the LNC to handle the burials of their dead, many preferred to use nearer cemeteries. Some actions in the Twin Cities metropolitan area are coordinated by the Metropolitan Council, and many lakes and rivers are overseen by watershed districts and soil and water conservation districts. The people of Minnesota have a high rate of participation in outdoor activities; the state is ranked first in the percentage of residents who engage in regular exercise."
{P0V0-H1RE63EJ-5366FUPS},01/02/2010 11:23:50,CXM1821,PC-8083,http://ancestry.com/Diorama_album/bottrills/Oehpr_PnfgyrAnfuivyyr_Fbhaqf619493563.asp/EODINIFU.jpg,WWW Upload,FF-D8 
{H0V7-G2LU23QF-4208AYBA},01/02/2010 14:25:52,KJS1940,PC-3182,http://cbs.com/Pinguicula_moranensis/orcheosanthus/Gur_Qvfnfgref_bs_Jne1050763803.htm,WWW Visit,"Hughes believes plate 50, Madre infeliz! In 1873, Spanish novelist Antonio de Trueba published the purported reminiscences of Goya's gardener, Isidro, on the genesis of the series. For the most part, Goya's numbering agrees with these other methods. The works were widely acclaimed and were purchased that year by the Tate gallery."
{P7O2-Y5LU21RG-1326GKVX},01/02/2010 19:16:34,EDJ1970,PC-1301,http://elance.com/Keith_Miller_with_the_Australian_cricket_team_in_England_in_1948/strathaird/Evtug_junyrryrpgvba222936282.html,WWW Visit,"The Soviet Union illegally took at least 3,212 Southern right whales during the 1950s and '60s, although it reported taking only four. While Rice continued to list two species in his 1998 classification, Rosenbaum et al. disagreed in 2000 and Brownell et al. in 2001. On a cold October day, the Mistress falls into the lake and develops pneumonia. Considered the novel that ""propelled Terhune to fame"", it has been translated into and published in at least six different languages."
{T9L5-E6JT98WJ-0945OLOZ},01/02/2010 14:33:39,BDB2163,PC-0401,http://tigerdirect.com/SY_Auroras_drift/hawsers/Onggyr_bs_Fnib_VfynaqObool_Ebofba209099065.htm/PL7JHPRU.doc,WWW Download,"D0-CF-11-E0-A1-B1-1A-E1 However, that season was a success with a 1-0 victory over Arsenal in the FA Cup Final. The talks proved unsuccessful, with Romario unwilling to change his lifestyle. After Robson's contract expired, he returned to England to take up a position in the Football Association's technical department, but following the resignation of Ruud Gullit at Newcastle United, Robson moved to St James' Park in September 1999. Such was the impact of Robson at Porto, he became known to the locals as ""Bobby Five-O"" in honour of the number of matches Porto won 5-0, and he signed a new contract with the club in 1995. Robson moved to Sporting Clube de Portugal in July 1992, where his Portuguese interpreter was a young Jose Mourinho, future Porto, Chelsea, Internazionale and Real Madrid C.F. manager."
{S7I3-H6TD68NG-1039SLCA},01/02/2010 11:34:47,BNF1110,PC-0619,http://td.com/Polish_culture_during_World_War_II/grynberg/ubyvqnlf1196655227.htm,WWW Visit,"It was not until 1949 that it was declared a national memorial site. The police officer in charge of the unit accepted the ""inmate self-government"" as the camp's highest authority and Martin Gerken, until then the highest-ranking kapo prisoner in the Gusen's administration (in the rank of Lageralteste, or the Camp's Elder), became the new de facto commander. In early 1940, a large number of Poles were transferred to the Mauthausen-Gusen complex. Finally, 30 years after the camp's liberation, on 3 May 1975, Chancellor Bruno Kreisky officially opened the Mauthausen Museum."
{Y9L2-H7VR22DH-4174MCRQ},01/02/2010 07:58:24,CGW0692,PC-6774,http://businessinsider.com/Chariot_racing/carceres/Onggyr_bs_Fnib_Vfynaqjrngure252880595.htm,WWW Visit,"Photographer Annie Leibovitz took pictures of Knut that were used for an environmental campaign, including Vanity Fair magazine's May 2007 Green Issue in which he was superimposed into a photograph with American actor Leonardo DiCaprio. Disputes between the two zoos continued into 2009. Because Knut became the focus of worldwide media at a very young age, many stories and false alarms regarding the cub's health and well-being were circulated during his first year. The withdrawal of the fleet left them in a precarious situation, with barely enough supplies, equipment, and food to hold their beachhead. Concerned over the losses to his carrier fighter aircraft strength, anxious about the threat to his carriers from further Japanese air attacks, and worried about his ships' fuel levels, Fletcher announced that he would be withdrawing his carrier task forces on the evening of August 8."
{J7B6-Z3ND32UQ-2041IDLH},01/02/2010 08:43:24,JLC0216,PC-3253,http://capitalone.com/On_the_Origin_of_Species/mivart/Pyvzngr_bs_Zvaarfbgn1594554214.asp,WWW Visit,"Annual snowfall extremes have ranged from over {convert|170|in|cm|0} in the rugged Superior Highlands of the North Shore to as little as {convert|2.3|in|cm|1} in southern Minnesota. On average, autumn and spring are the windiest times of the year in Minnesota."
{N9Y9-G4JT47QQ-6204MDHW},01/02/2010 07:03:15,LIM1718,PC-7539,http://charter.net/Baltimore_City_College/expressionz/Qh_ShTboerpug_qbyyne1158617494.aspx,WWW Visit,"His paternal grandfather was Du Shenyan, a noted politician and poet during the reign of Empress Wu. He also had three half brothers and one half sister, to whom he frequently refers in his poems, although he never mentions his stepmother. Shortly thereafter, Director Patterson approached two well-known Philadelphia artists, Titian Peale and Thomas Sully, to create a design that would be used to overhaul most of the American coins then in production. Patterson then authorized production of a steel obverse die; the reverse could not yet be created because Peale had yet to complete his design to Patterson's satisfaction."
{H3Z4-G1CL23XA-0295NSGV},01/02/2010 16:29:25,LBB0453,PC-5980,http://staples.com/Trocaz_Pigeon/palumbus/Puneyrf_QnejvaUbhfr_jvgu_Puvznrenf796035743.php,WWW Visit,"A shift from voluntary arrangements to ""negative"" eugenics included compulsory sterilisation laws in the United States, copied by Nazi Germany as the basis for Nazi eugenics based on virulent racism and ""racial hygiene"". {Note_label|D|IV|none} See, for example, the song ""A lady fair of lineage high"" from Gilbert and Sullivan's Princess Ida, which describes the descent of man (but not woman!) {Note_label|E|V|none} Geneticists studied human heredity as Mendelian inheritance, while eugenics movements sought to manage society, with a focus on social class in the United Kingdom, and on disability and ethnicity in the United States, leading to geneticists seeing this as impractical pseudoscience. Cement was used exclusively as the primary building material by the request of the company's head director, Richter. Included in the building are rooms for negotiations, tete-a-tete talks, the signing of official documents, as well as a special room for the press."
{K6K1-B4NY31CU-8894JTCL},01/03/2010 07:35:38,MJA2380,PC-2940,http://thechive.com/Aquaria_video_game/holowka/Vpr_ubpxrl_ng_gur_Bylzcvp_TnzrfGhzoyre_Evqtr_Oevgvfu_Pbyhzovn931198182.asp,WWW Visit,"Several other rule changes were implemented in the early 1970s: players were required to wear helmets starting in 1970, and goaltender masks became mandatory in 1972. The AAU, which had run amateur hockey in the United States since 1930, was expelled by the IIHF in 1947 when it refused to support a team composed of players from the AHA. The District of Tumbler Ridge's council-manager form of municipal government is headed by a mayor (who also represents Tumbler Ridge on the Peace River Regional District's governing board) and a six-member council; these positions are subject to at-large elections every three years. With these coal deposits in mind, a purchasing agreement was signed in 1981 by two Canadian mining companies, a consortium of Japanese steel mills, and the governments of British Columbia and Canada."
{S7K9-R5FT10VF-6796KVKQ},01/03/2010 07:17:26,JPC2507,PC-0747,http://constantcontact.com/Jack_Sheppard/blueskin/jbeyqfrevrf861921452.aspx,WWW Visit,"All that remains today are foundations and one severely vandalized structure. For years, stories circulated of a treasure being buried within the amphitheater. The two-story, 50 by 70 ft (15 by 21 m) building (usually referred to as the ""Bank Block"") included the bank and a store room on the main floor, as well as a lodge room and offices on the second floor."
{H0H7-K0PW29CW-8945GJBD},01/03/2010 08:18:18,LXS0332,PC-4458,http://bestbuy.com/New_South_Greenland/housley/HFF_Znffnpuhfrggf_OO21755259296.htm,WWW Visit,"She was struck from the Naval Vessel Register on 22 November 1920 and loaned to the War Department, then used as a target ship for experimental artillery. On 2 May 1910 Massachusetts was placed in reduced commission so she could be used for the annual Naval Academy midshipmen summer cruise.{sfn|DANFS Massachusetts (BB-2)} Despite her modernizations the battleship was now regarded as ""obsolete and worthless, even for the second line of defense"" by Secretary of the Navy George von Lengerke Meyer.{sfn|NYTimes 1 December 1911} She saw little use other than summer cruises and was transferred to the Atlantic Reserve Fleet when it was formed in 1912.{sfn|NYTimes 4 February 1912} After a quick trip to New York for a Presidential Fleet Review in October 1912, the warship returned to Philadelphia and stayed there until she was decommissioned on 23 May 1914.{sfn|DANFS Massachusetts (BB-2)} She had her shakedown cruise between August and November 1896, followed by an overhaul at the New York Navy Yard. The ship was never scrapped and in 1956 it was declared the property of the state of Florida. Since 1993 the wreck has been a Florida Underwater Archaeological Preserve and is included in the National Register of Historic Places."
