id,date,user,pc,filename,activity,to_removable_media,from_removable_media,content
{S3P3-R5OU25MK-1066QONM},01/05/2010 14:40:08,BEG3521,PC-4448,R:\BEG3521\991G98XB.pdf,File Copy,False,True,"25-50-44-46-2D Another commonly held belief is that highway overpasses provide adequate shelter from tornadoes. Folklore often identifies a green sky with tornadoes, and though the phenomenon may be associated with severe weather, there is no evidence linking it specifically with tornadoes. Taking advantage of instability in the kingdom of Kent to establish himself as overlord, Offa was also in control of Sussex by 771, though his authority did not remain unchallenged in either territory. These were probably derived from contemporary coins from the reign of the Byzantine emperor Constantine VI, who minted a series showing a portrait of his mother, the later Empress Irene, though the Byzantine coins show a frontal bust of Irene rather than a profile, and so cannot have been a direct model."
{H3U5-T1JJ25TF-0853MTFG},01/05/2010 15:32:03,BRG3267,PC-8439,R:\BRG3267\M0HDW2G3.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 EDT (23:00 UTC). Two barns and a warehouse were destroyed, and a large stained-glass window was shattered. His funeral service took place at Westminster Abbey (due to wartime security concerns, the date and time were not widely publicised), and his ashes were interred there next to those of Andrew Bonar Law. Halifax sent a note to Germany warning that if France intervened in the crisis on Czechoslovakia's behalf, Britain might not stand aside."
{D9I9-Q3GF18PX-8153CKBT},01/04/2010 09:16:25,CBJ3719,PC-5075,C:\CBJ3719\5FT05V2R.jpg,File Open,False,False,FF-D8 
{J6A2-M5SH46PK-3729UZMF},01/05/2010 18:26:38,AJH2110,PC-9744,C:\PNNF9SWS.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 His method was to focus on ""those more permanent basic factors of architecture, the plan, and the planes and masses arising out of the plan."" Holden recognised that his architectural style placed him in ""rather a curious position, not quite in the fashion and not quite out of it; not enough of a traditionalist to please the traditionalists and not enough of a modernist to please the modernists."" The country is one vast wilderness, blasted out of recognition where once villages & orchards & fertile land, now tossed about & churned in hopeless disorder with never a landmark as far as the eye can reach & dotted about in the scrub and untidiness of it all are to be seen here & there singly & in groups little white crosses marking the place where men have fallen and been buried. A building which provides opportunities for the exercise and skill and pleasure in work not only to the designer but also for the many craftsmen employed and the occupants of the building."""
{X4K7-Y9QN05UK-7700ZUSD},01/04/2010 15:58:03,IMC3296,PC-2659,R:\IMC3296\OBRE7I2T.pdf,File Copy,True,False,"25-50-44-46-2D British historians dispute this, comparing Soult's figure of 241 officer casualties with regimental returns that total 362. Beresford deployed his troops on the reverse slopes of such hills as could be found on the battlefield; unable to see the Allied army, Soult was still unaware that Blake's Spanish divisions had come up during the night. He and Beresford conducted a reconnaissance of Badajoz on 22 April and by the time he left for the north, he had prepared for Beresford a detailed set of memorandum concerning how he should conduct the impending siege and the rest of the campaign. Arising at {convert|5320|ft|m|0} above sea level, the river loses more than {convert|1|mi|km} in elevation by the time it reaches the Pacific. In many places, fishing is good from stream banks and gravel bars, and much of the river is also fished from boats."
{L4O5-A7KA16KQ-7852FTOF},01/06/2010 09:21:10,DOT1898,PC-9700,R:\528wQ79\X24VO7CZ.txt,File Copy,False,True,"45-51-56-5A Strobe lights and a psychedelic liquid light show, along with pictures of Krishna and the words of the Hare Krishna mantra, were projected onto the walls. Latecomers had to wait outside for vacancies in order to enter. He looked like a Vedic sage, exalted and otherworldly. As the Hare Krishna movement's popularity with the Haight-Ashbury community continued to increase, Prabhupada and followers chanting and distributing prasad became a customary sight at important events in the locale."
{C3D2-Q8JZ88ZH-5007WBTE},01/03/2010 13:06:30,RWS3699,PC-9819,R:\325QX59\YV0SL8MO.zip,File Open,False,True,"50-4B-03-04-14 Tactically, SAWs are either carried with a maneuvering unit and fired while handheld, or positioned to remain stationary and provide covering fire for other units. At the National Defense Industrial Association in 2007, LTC Al Kelly of the 1st Battalion, 17th Infantry gave a presentation describing the M249 as having ""good range, excellent reliability"" and an ""excellent tracer"". Soldiers are generally satisfied with the weapon's performance, though there have been reports of clogging with dirt and sand. On August 23, 1985, Undersecretary of the U.S. Army James R. Ambrose suspended M249 production pending the development of the product improvement program (PIP) intended to fix these problems. The M249 light machine gun (LMG), previously designated the M249 Squad Automatic Weapon (SAW), and formally written as Light Machine Gun, 5.56 mm, M249, is an American version of the Belgian FN Minimi, a light machine gun manufactured by the Belgian company FN Herstal (FN)."
{F3X7-X9CK53LO-2607PBBC},01/06/2010 12:32:23,SOB0089,PC-6172,R:\61gHQz0\YBFV0KGT.zip,File Write,True,False,"50-4B-03-04-14 Several of those display some adaptations to life in the water, being partially aquatic, as do Pseudoryzomys and its relatives. The extinct genera Noronhomys and Carletonomys, described in 1999 and 2008 respectively, were also recognized as members of the group. The publication of A Voyage round the World brought Forster scientific recognition all over Europe. (""The freedom of the press finally reigns within these walls where the printing press was invented.)"
{Z4X8-S7ZE66FX-0796RDPH},01/06/2010 12:01:18,DAM0096,PC-7806,R:\B7ZPIG2N.doc,File Open,False,True,"D0-CF-11-E0-A1-B1-1A-E1 Stories regarding mythology were set to play a small role in later episodes. A CW spokesman said, ""We have made the decision to go in a different direction with the Aquaman role and wish [Toale] the best of luck in all of his endeavors."" The first relayed Martin's fear that the Mexican army had already attacked the Alamo and ended ""Hurry on all the men you can in haste"". Travis assumed command of the Alamo garrison on February 11, when Neill was granted a furlough."
{R8Y8-Z9HI36TO-1983TJMX},01/06/2010 12:15:05,ILY3152,PC-2436,R:\59G9H35\31YPHAF1.pdf,File Copy,True,False,"25-50-44-46-2D She rejected white interpretations of scripture that urged slaves to be obedient and found guidance in the Old Testament tales of deliverance. She began to work odd jobs and save money. Tubman at first prepared to storm their house and make a scene, but then decided he was not worth the trouble. It was distributed by Bounty Films. Six has also expressed his love of the works of David Lynch."
{Y1Z6-L1VL22CP-9612KPFR},01/02/2010 15:46:20,ATH0225,PC-7844,R:\RSV5T33X.doc,File Write,True,False,"D0-CF-11-E0-A1-B1-1A-E1 Much ado was also made about a death threat that was sent shortly before 15:00 local time on Wednesday 18 April 2007. At the end of March 2008, Markus Robke, one of the keepers who helped rear Knut, reported that the bear should leave the zoo as soon as possible in order to help him acclimate to a life alone. At one point, Terhune's wife Anice claimed Lad had twenty champion collies in his pedigree, but this has never been confirmed. Annual gatherings to Sunnybank are organized by the Collie Health Foundation on the third weekend in August, during which speakers familiar with Terhune and his dogs speak, seminars and tours are conducted, and various collie-focused events and competitions are conducted."
{B0M3-J1UL78AY-9425OUWE},01/06/2010 17:14:12,TVS0520,PC-3367,R:\RHHI1DDV.jpg,File Copy,True,False,FF-D8 
{H6T7-H6KV20VJ-9817JIVV},01/04/2010 15:09:30,AJP1199,PC-4985,C:\AJP1199\M8IFZJUS.zip,File Open,False,False,50-4B-03-04-14 Andesite at Slag Hill consists of 70% dark brown volcanic glass with varied degrees of trachytic texture in the plagioclastic matrix and less than 5% of the andesite comprises vesicular textures. The most detailed study of Mount Cayley took place during this period. Temperatures of {Convert|50|C} to more than {Convert|100|C} have been measured in shallow boreholes on the southwestern flank of Mount Cayley. They were the first non-mammalian hosts discovered for the organism. Australian farmer and amateur ornithologist John Courtney proposed that the similarity between juvenile and female eye rings prevented adult males becoming aggressive to younger birds.
{I7L4-V6OJ22RQ-0081WDXD},01/04/2010 11:16:06,DOT1898,PC-9700,R:\DOT1898\Y7SRV0TV.pdf,File Write,True,False,"25-50-44-46-2D The center bottom panel represents buffalo or wealth, a wish for many buffaloes for the family. Between 1951 and 1965 (following Indonesian independence), southern Sulawesi faced a turbulent period as the Darul Islam separatist movement fought for an Islamic state in Sulawesi. The Toraja have indigenous musical instruments, such as the Pa'pelle (made from palm leaves) and the Pa'karombi (the Torajan version of a jaw harp). To generate interest among members of the countercultural community of Haight-Ashbury, Mukunda published an article entitled ""The New Science"" in the San Francisco Oracle, a local underground newspaper specializing in alternative spiritual and psychedelic topics. C. Bhaktivedanta Swami Prabhupada (also referred to as ""Bhaktivedanta Swami"" or ""Prabhupada""), a Gaudiya Vaishnava sannyasi and teacher, arrived in New York City from his native India in 1965 and ""caught the powerful rising tide"" of a counterculture that was fascinated with his homeland and open to new forms of ""consciousness-expanding spirituality."""
{G4H4-S7ZR07AM-3926RMEK},01/04/2010 15:18:32,AKS3496,PC-3470,R:\AKS3496\QMEOOIOV.doc,File Copy,False,True,"D0-CF-11-E0-A1-B1-1A-E1 George Henry Stevens ""Harry"" Trott (5 August 1866 - 10 November 1917) was an Australian Test cricketer who played 24 Test matches as an all-rounder between 1888 and 1898. Passers-by, including men and their families, would stop and look at Trott's home in Albert Park ""with the deference of worshippers at a shrine"", in the words of cricket writer Ray Robinson. Wotton railway station was a small station in Buckinghamshire, England, built by the Duke of Buckinghamshire in 1871. In 1872 the line was extended to the nearby town of Brill, converted to passenger use, equipped with steam locomotives, and renamed the Brill Tramway."
{P3M5-F6TR52AZ-6651NIZS},01/07/2010 09:49:01,DDG0528,PC-0668,R:\RR7YRAMO.doc,File Open,False,True,"D0-CF-11-E0-A1-B1-1A-E1 It is found in wooded areas, generally with plenty of undergrowth, and has also adapted to urban existence and can be found in gardens and urban parks as long as there is an undergrowth of native plants nearby. Like all fairywrens, the Superb Fairywren is an active and restless feeder, particularly on open ground near shelter, but also through the lower foliage. All group members feed and remove fecal sacs for 10-14 days. On 12 August 1999, a Superb Fairywren was mistakenly illustrated for an Australia Post 45c pre-stamped envelope meant to depict a Splendid Fairywren. Superb Fairywrens are predominantly insectivorous."
{I1O3-B9WC03DJ-9768ZJVO},01/04/2010 11:16:02,ERC1840,PC-5859,C:\23BFcR0\MCBHP88I.pdf,File Open,False,False,"25-50-44-46-2D According to Rogers' journal, Rogers found Selkirk to be ""wild-looking"" and ""wearing goatskins"", noting, ""He had with him his clothes and bedding, with a firelock, some powder, bullets and tobacco, a hatchet, a knife, a kettle, a Bible and books."" This tension was dispelled by the expedition's capture of a rich prize off the coast of Mexico: the Spanish vessel Nuestra Senora de la Incarnacion Disenganio. Wormshill is not on any major roadways and has no rail service. In the 19th century, an additional public house existed at the northern edge of the village near Norwood Farm and was known as The Woodman's Arms (and possibly also as The Norwood Arms)."
